phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6385516,https://free-mobilefacturation-com.umbler.net/f1cd6a702a22cfda1a6466d5afc8720e,http://www.phishtank.com/phish_detail.php?phish_id=6385516,2020-02-04T14:01:27+00:00,yes,2020-02-26T14:42:53+00:00,yes,Other
6385446,http://grievance.gpshyampur.org.in/uploads/red.html,http://www.phishtank.com/phish_detail.php?phish_id=6385446,2020-02-04T13:17:18+00:00,yes,2020-02-05T22:02:39+00:00,yes,"JPMorgan Chase and Co."
6385443,https://spd.tawau.online/crsn/Absa%20Online%20-%20PROFILE.htm,http://www.phishtank.com/phish_detail.php?phish_id=6385443,2020-02-04T13:05:30+00:00,yes,2020-02-04T13:06:02+00:00,yes,"ABSA Bank"
6385323,"https://livestudentccc-my.sharepoint.com/personal/klambert13_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=I3WSxU1rX IZDgBycrCkCR8CVJKsB1nftPHum8TBeiQ=&amp;docid=1_1146679d440ef4a1c98cadadcb20c97d2&amp;wdFormId={204472AC-B96A-4E65-B5B9-9B06F749639B}&amp;action=formsubmit",http://www.phishtank.com/phish_detail.php?phish_id=6385323,2020-02-04T10:00:32+00:00,yes,2020-02-05T01:10:06+00:00,yes,Other
6385299,https://mweb.ucoz.net/Mwebloginupgrade.htm,http://www.phishtank.com/phish_detail.php?phish_id=6385299,2020-02-04T09:19:45+00:00,yes,2020-02-28T02:23:06+00:00,yes,Other
6385280,https://livestudentccc-my.sharepoint.com/personal/klambert13_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=I3WSxU1rX%20IZDgBycrCkCR8CVJKsB1nftPHum8TBeiQ=&amp;docid=1_1146679d440ef4a1c98cadadcb20c97d2&amp;wdFormId={204472AC-B96A-4E65-B5B9-9B06F749639B}&amp;action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6385280,2020-02-04T09:00:58+00:00,yes,2020-02-05T01:09:59+00:00,yes,Other
6385279,https://livestudentccc-my.sharepoint.com/personal/klambert13_student_ccc_edu/_layouts/15/guestaccess.aspx?guestaccesstoken=I3WSxU1rX%20IZDgBycrCkCR8CVJKsB1nftPHum8TBeiQ=&amp;docid=1_1146679d440ef4a1c98cadadcb20c97d2&amp;wdFormId={204472AC-B96A-4E65-B5B9-9B06F749639B},http://www.phishtank.com/phish_detail.php?phish_id=6385279,2020-02-04T09:00:54+00:00,yes,2020-02-05T01:09:51+00:00,yes,Other
6385260,http://www.npess.pk/login.php?accesscheck=%2Findex.php,http://www.phishtank.com/phish_detail.php?phish_id=6385260,2020-02-04T08:22:27+00:00,yes,2020-02-14T03:18:36+00:00,yes,Adobe
6385221,http://www.e-castle.co.kr/data/shok/POSBEV/,http://www.phishtank.com/phish_detail.php?phish_id=6385221,2020-02-04T07:20:20+00:00,yes,2020-02-04T09:14:20+00:00,yes,"Development Bank of Singapore"
6385188,https://livestudentccc-my.sharepoint.com/personal/kburns34_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=DXgVw0a759xY7m%20OAj1jebId9cp8Pz14gqNRaxyOatI=&amp;docid=1_164716c7b57304207a2756c32a07d35b8&amp;wdFormId={BB2FC794-936D-4F89-A381-46749C08C6F7}&amp;action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6385188,2020-02-04T07:00:45+00:00,yes,2020-02-05T01:09:32+00:00,yes,Other
6385187,https://livestudentccc-my.sharepoint.com/personal/kburns34_student_ccc_edu/_layouts/15/guestaccess.aspx?guestaccesstoken=DXgVw0a759xY7m%20OAj1jebId9cp8Pz14gqNRaxyOatI=&amp;docid=1_164716c7b57304207a2756c32a07d35b8&amp;wdFormId={BB2FC794-936D-4F89-A381-46749C08C6F7},http://www.phishtank.com/phish_detail.php?phish_id=6385187,2020-02-04T07:00:41+00:00,yes,2020-02-05T01:09:25+00:00,yes,Other
6385034,http://alliancepayement.com/,http://www.phishtank.com/phish_detail.php?phish_id=6385034,2020-02-04T04:03:14+00:00,yes,2020-02-14T03:17:32+00:00,yes,Other
6385035,http://alliancepayement.com/authentication/login,http://www.phishtank.com/phish_detail.php?phish_id=6385035,2020-02-04T04:03:14+00:00,yes,2020-02-14T03:17:32+00:00,yes,Other
6385020,http://bit.ly/Netflix-Suscripción,http://www.phishtank.com/phish_detail.php?phish_id=6385020,2020-02-04T04:02:25+00:00,yes,2020-02-14T03:17:32+00:00,yes,Other
6384948,http://www.traverusbusiness.com/spectrum.net/login/mail/charterlogin/login.php?7777772e7472617665727573627573696e6573732e636f6d-7777772e7472617665727573627573696e6573732e636f6d-7777772e7472617665727573627573696e6573732e636f6d7777772e7472617665727573627573696e6573732e636f6d7777772e7472617665727573627573696e6573732e636f6d,http://www.phishtank.com/phish_detail.php?phish_id=6384948,2020-02-04T03:02:34+00:00,yes,2020-02-28T02:41:25+00:00,yes,Other
6384947,http://www.traverusbusiness.com/spectrum.net/login/mail/charterlogin/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6384947,2020-02-04T03:02:30+00:00,yes,2020-02-27T09:21:33+00:00,yes,Other
6384920,https://free-mobilefacturation-com.umbler.net/78bd2a7c9319d333a4deb93542b73887/,http://www.phishtank.com/phish_detail.php?phish_id=6384920,2020-02-04T03:00:59+00:00,yes,2020-02-04T12:10:41+00:00,yes,Other
6384913,https://bright-phoenix.com/update/myaccount/signin,http://www.phishtank.com/phish_detail.php?phish_id=6384913,2020-02-04T03:00:43+00:00,yes,2020-02-11T14:33:48+00:00,yes,Other
6384872,https://jurnalpangan.com/faxmessage/O/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&amp;fid.13InboxLight.aspxn.1774256418&amp;fid.125289964252813InboxLight99642_Product-userid&amp;userid=,http://www.phishtank.com/phish_detail.php?phish_id=6384872,2020-02-04T02:04:21+00:00,yes,2020-02-18T07:22:04+00:00,yes,Other
6384871,http://menon.org.gr/test/,http://www.phishtank.com/phish_detail.php?phish_id=6384871,2020-02-04T02:04:17+00:00,yes,2020-02-18T07:21:36+00:00,yes,Other
6384870,http://menon.org.gr/test,http://www.phishtank.com/phish_detail.php?phish_id=6384870,2020-02-04T02:04:16+00:00,yes,2020-02-18T07:21:30+00:00,yes,Other
6384863,http://www.midyatmimaritas.com/wp-includes/images/media/document/3253/,http://www.phishtank.com/phish_detail.php?phish_id=6384863,2020-02-04T02:03:51+00:00,yes,2020-02-08T10:02:16+00:00,yes,Other
6384862,http://www.midyatmimaritas.com/wp-includes/images/media/document/3253,http://www.phishtank.com/phish_detail.php?phish_id=6384862,2020-02-04T02:03:50+00:00,yes,2020-02-18T07:21:24+00:00,yes,Other
6384851,https://lostbrasil.com.br/img/Update-address/8b16ebc056e613024c057be590b542eb/,http://www.phishtank.com/phish_detail.php?phish_id=6384851,2020-02-04T02:03:02+00:00,yes,2020-02-10T03:08:08+00:00,yes,Other
6384833,https://www.actiondigitalcameras.com/secure/ver.htm,http://www.phishtank.com/phish_detail.php?phish_id=6384833,2020-02-04T02:01:33+00:00,yes,2020-02-18T07:21:15+00:00,yes,Other
6384816,https://free-mobilefacturation-com.umbler.net/c07ce17863b2c7cdef0cd48976eef1c9/,http://www.phishtank.com/phish_detail.php?phish_id=6384816,2020-02-04T02:00:27+00:00,yes,2020-02-04T11:26:08+00:00,yes,Other
6384789,https://strength-basedboards.com/nx6B/net5,http://www.phishtank.com/phish_detail.php?phish_id=6384789,2020-02-04T00:57:59+00:00,yes,2020-02-04T23:03:20+00:00,yes,Dropbox
6384790,https://strength-basedboards.com/nx6B/net5/,http://www.phishtank.com/phish_detail.php?phish_id=6384790,2020-02-04T00:57:59+00:00,yes,2020-02-04T23:02:40+00:00,yes,Dropbox
6384550,https://onedrive.live.com/redir?resid=F950F8718F3413F!139&authkey=!ABm4JCLF3vh4_EA&ithint=file%2cxlsx&page=survey&wdFormId=8786A7D4-F24E-494D-A981-EC4D7BE22B99,http://www.phishtank.com/phish_detail.php?phish_id=6384550,2020-02-03T21:02:08+00:00,yes,2020-02-05T01:09:21+00:00,yes,Other
6384496,http://blog.dabbleofdevops.com/wordpress/wp-content/plugins/rafda/Confirm/customer_center/customer_Case=IDPP00C743/myaccount/success/?cmd=_session=&amp;b716addf4d89825d0f361663d4c23890&amp;dispatch=ac5535a47e5c2fcf54aa14ac4cf32debef5f6c93,http://www.phishtank.com/phish_detail.php?phish_id=6384496,2020-02-03T20:00:28+00:00,yes,2020-02-06T22:19:03+00:00,yes,Other
6384492,https://summerhills.me/about-me-2/,http://www.phishtank.com/phish_detail.php?phish_id=6384492,2020-02-03T19:57:54+00:00,yes,2020-02-11T14:17:28+00:00,yes,Other
6384454,https://mumbaishoulder.com/wp-content/themes/twentyseventeen/ll/myaccount/,http://www.phishtank.com/phish_detail.php?phish_id=6384454,2020-02-03T19:00:41+00:00,yes,2020-02-07T06:54:16+00:00,yes,Other
6384427,https://ecusltd-my.sharepoint.com/personal/angela_ure_ecusltd_co_uk/_layouts/15/WopiFrame.aspx?guestaccesstoken=umwOSbgUHWAQIc3hhtqfLy7ZjwF8OGGrCn6d%2bgGOhoc%3d&docid=1_1956f6e254d71417a89981b2a1c8d0a99&wdFormId=%7BE61CA4F5-C461-425A-A52E-4598E7B699E5%7D&action=formsubmit&cid=4ab9a2a7-7cf4-43ae-8149-ffead8d66e7b,http://www.phishtank.com/phish_detail.php?phish_id=6384427,2020-02-03T18:25:51+00:00,yes,2020-02-05T01:09:05+00:00,yes,Other
6384426,https://ecusltd-my.sharepoint.com/:x:/r/personal/angela_ure_ecusltd_co_uk/_layouts/15/WopiFrame.aspx?guestaccesstoken=umwOSbgUHWAQIc3hhtqfLy7ZjwF8OGGrCn6d%2bgGOhoc%3d&docid=1_1956f6e254d71417a89981b2a1c8d0a99&wdFormId=%7BE61CA4F5-C461-425A-A52E-4598E7B699E5%7D&action=formsubmit&cid=4ab9a2a7-7cf4-43ae-8149-ffead8d66e7b,http://www.phishtank.com/phish_detail.php?phish_id=6384426,2020-02-03T18:25:50+00:00,yes,2020-02-05T01:08:58+00:00,yes,Other
6384411,https://emailmarketing.locaweb.com.br/accounts/123618/messages/7?c=1579412627,http://www.phishtank.com/phish_detail.php?phish_id=6384411,2020-02-03T18:12:18+00:00,yes,2020-02-07T06:44:04+00:00,yes,Other
6384391,https://bright-phoenix.com/update/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6384391,2020-02-03T18:00:48+00:00,yes,2020-02-09T22:04:57+00:00,yes,Other
6384275,http://brandyou-coaching.in/,http://www.phishtank.com/phish_detail.php?phish_id=6384275,2020-02-03T17:00:36+00:00,yes,2020-02-14T03:11:06+00:00,yes,Other
6384234,https://verifikasi64.webnode.com/,http://www.phishtank.com/phish_detail.php?phish_id=6384234,2020-02-03T16:37:48+00:00,yes,2020-02-17T19:49:26+00:00,yes,Facebook
6384222,https://31jan.page.link/naxz?code=fUxU4sR,http://www.phishtank.com/phish_detail.php?phish_id=6384222,2020-02-03T16:27:04+00:00,yes,2020-02-12T14:55:30+00:00,yes,PayPal
6384213,https://www.newjoysf.org/modules/wmich.htm,http://www.phishtank.com/phish_detail.php?phish_id=6384213,2020-02-03T16:24:12+00:00,yes,2020-02-18T07:39:30+00:00,yes,Other
6384177,http://zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963/signin/signin.php?cmd=_update-information&amp;account_update=acf732e34881a0267bffa49dc42cb984&amp;lim_session=86669daac1884dfd9c7e776a3360aa694cd7c52a,http://www.phishtank.com/phish_detail.php?phish_id=6384177,2020-02-03T16:01:23+00:00,yes,2020-02-05T05:44:39+00:00,yes,Other
6384175,http://zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6384175,2020-02-03T16:01:19+00:00,yes,2020-02-05T05:44:25+00:00,yes,Other
6384174,http://euroenvases.com.ar/images/shad/customer_center/customer-IDPP00C372/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6384174,2020-02-03T16:01:15+00:00,yes,2020-02-19T14:33:31+00:00,yes,Other
6384152,https://westhq-my.sharepoint.com/:b:/g/personal/ajellicoe_sgac_com_au/EdCQzgUvzIZNp_ladtov3ZIB6OxWT9S-tFMGx3MxMXv0-g?e=4:pWS2Vw&amp;at=9,http://www.phishtank.com/phish_detail.php?phish_id=6384152,2020-02-03T15:41:12+00:00,yes,2020-02-05T01:11:44+00:00,yes,Microsoft
6384150,https://westhq-my.sharepoint.com:443/:b:/g/personal/ajellicoe_sgac_com_au/EdCQzgUvzIZNp_ladtov3ZIB6OxWT9S-tFMGx3MxMXv0-g?e=4%3apWS2Vw&amp;at=9,http://www.phishtank.com/phish_detail.php?phish_id=6384150,2020-02-03T15:34:48+00:00,yes,2020-02-04T23:47:50+00:00,yes,Other
6384134,https://forms.gle/6mh6Ksz4dDEyvXib9,http://www.phishtank.com/phish_detail.php?phish_id=6384134,2020-02-03T15:22:53+00:00,yes,2020-02-04T23:36:26+00:00,yes,Other
6384135,https://docs.google.com/forms/d/e/1FAIpQLSctnUplM-KgraQp8tusmqaaP9oWQ5JNrWnvL3X8NW2J2HjK0w/viewform?usp=send_form,http://www.phishtank.com/phish_detail.php?phish_id=6384135,2020-02-03T15:22:53+00:00,yes,2020-02-04T23:36:14+00:00,yes,Other
6384110,https://pandorapix.com.br/de/Accueil100026/Paypal/Paypal,http://www.phishtank.com/phish_detail.php?phish_id=6384110,2020-02-03T15:00:34+00:00,yes,2020-02-04T23:51:53+00:00,yes,Other
6384104,http://mass-mp.com/pol,http://www.phishtank.com/phish_detail.php?phish_id=6384104,2020-02-03T14:58:45+00:00,yes,2020-02-04T23:51:25+00:00,yes,Other
6384105,http://mass-mp.com/pol/,http://www.phishtank.com/phish_detail.php?phish_id=6384105,2020-02-03T14:58:45+00:00,yes,2020-02-04T23:51:21+00:00,yes,Other
6384039,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB428/myaccount/signin/?country.x=US&amp;locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=6384039,2020-02-03T14:03:29+00:00,yes,2020-02-14T03:10:01+00:00,yes,Other
6383988,http://itaucarddesbloqueio.com/,http://www.phishtank.com/phish_detail.php?phish_id=6383988,2020-02-03T14:00:50+00:00,yes,2020-02-03T14:16:00+00:00,yes,Other
6383865,http://foodfidelity.com/sunday/view/index.php?email=roysteele@prepaidlegal.com,http://www.phishtank.com/phish_detail.php?phish_id=6383865,2020-02-03T11:44:42+00:00,yes,2020-02-05T22:25:24+00:00,yes,Other
6383799,http://promehedinti.ro/wp-contl/,http://www.phishtank.com/phish_detail.php?phish_id=6383799,2020-02-03T10:21:04+00:00,yes,2020-02-05T22:27:27+00:00,yes,Other
6383651,https://vk.com/away.php?to=http://www.ziboleq.com/app.onesignal.com/login.html,http://www.phishtank.com/phish_detail.php?phish_id=6383651,2020-02-03T08:41:27+00:00,yes,2020-02-14T03:09:46+00:00,yes,Other
6383491,http://details-three.com/new/,http://www.phishtank.com/phish_detail.php?phish_id=6383491,2020-02-03T06:01:42+00:00,yes,2020-02-14T03:01:26+00:00,yes,Other
6383391,https://pandorapix.com.br/de/Accueil100026/Paypal/Paypal/,http://www.phishtank.com/phish_detail.php?phish_id=6383391,2020-02-03T05:00:34+00:00,yes,2020-02-14T03:08:56+00:00,yes,Other
6383346,http://www.akaselkorea.co.kr/wp/was/POSBEV,http://www.phishtank.com/phish_detail.php?phish_id=6383346,2020-02-03T03:31:46+00:00,yes,2020-02-14T01:28:13+00:00,yes,"Development Bank of Singapore"
6383343,http://www.akaselkorea.co.kr/wp/was/POSBEV/?act=route&amp;vid=wp&amp;type=was&amp;identifier=POSBEV,http://www.phishtank.com/phish_detail.php?phish_id=6383343,2020-02-03T03:21:22+00:00,yes,2020-02-03T13:40:24+00:00,yes,"Development Bank of Singapore"
6383290,https://datashapers.io/utvcxzm/Docfilewetransf/?email=nobody@mycraftmail.com|Threat,http://www.phishtank.com/phish_detail.php?phish_id=6383290,2020-02-03T02:04:40+00:00,yes,2020-02-09T19:32:34+00:00,yes,Other
6383289,http://datashapers.io/utvcxzm/Docfilewetransf/?email=nobody@mycraftmail.com|Threat,http://www.phishtank.com/phish_detail.php?phish_id=6383289,2020-02-03T02:04:39+00:00,yes,2020-02-14T03:07:51+00:00,yes,Other
6383282,http://utechtextil.com.br/cliente003/cadastramento/index2.php,http://www.phishtank.com/phish_detail.php?phish_id=6383282,2020-02-03T02:04:11+00:00,yes,2020-02-11T14:26:41+00:00,yes,Other
6383271,http://www.netciti.id/pdf/O/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418,http://www.phishtank.com/phish_detail.php?phish_id=6383271,2020-02-03T02:03:21+00:00,yes,2020-02-14T04:10:04+00:00,yes,Other
6383163,http://185.177.54.1/TP/public/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6383163,2020-02-03T01:05:14+00:00,yes,2020-02-23T12:35:39+00:00,yes,Other
6383158,https://liderfmtocos.website.radio.br/arquivos/secure/signin?country.x=CH&amp;locale.x=en_CH,http://www.phishtank.com/phish_detail.php?phish_id=6383158,2020-02-03T01:04:59+00:00,yes,2020-02-14T03:11:46+00:00,yes,Other
6383157,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB428/myaccount/signin/?country.x=US&locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=6383157,2020-02-03T01:04:55+00:00,yes,2020-02-09T17:26:14+00:00,yes,Other
6383156,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB428,http://www.phishtank.com/phish_detail.php?phish_id=6383156,2020-02-03T01:04:54+00:00,yes,2020-02-16T16:07:58+00:00,yes,Other
6383148,http://juliekrafchick.com/chan.htm,http://www.phishtank.com/phish_detail.php?phish_id=6383148,2020-02-03T01:04:29+00:00,yes,2020-02-14T04:05:56+00:00,yes,"CIMB Bank"
6383145,https://liderfmtocos.website.radio.br/arquivos/secure/signin?country.x=CH,http://www.phishtank.com/phish_detail.php?phish_id=6383145,2020-02-03T01:04:23+00:00,yes,2020-02-14T04:05:41+00:00,yes,Other
6383084,http://bajer.info.pl/plugins/authentication/help/customer_center/customer-IDPP00C144/myaccount/identity/,http://www.phishtank.com/phish_detail.php?phish_id=6383084,2020-02-03T01:01:18+00:00,yes,2020-02-08T01:59:53+00:00,yes,Other
6383083,http://bajer.info.pl/plugins/authentication/help/customer_center/customer-IDPP00C144/myaccount/identity,http://www.phishtank.com/phish_detail.php?phish_id=6383083,2020-02-03T01:01:17+00:00,yes,2020-02-14T04:01:21+00:00,yes,Other
6383069,https://synerquest.com/,http://www.phishtank.com/phish_detail.php?phish_id=6383069,2020-02-03T01:00:35+00:00,yes,2020-02-14T01:18:19+00:00,yes,Other
6383034,http://185.177.54.1/TP/public,http://www.phishtank.com/phish_detail.php?phish_id=6383034,2020-02-03T00:08:00+00:00,yes,2020-02-17T17:12:49+00:00,yes,Other
6383025,http://www.smspoint.biz/resources/yahoo-messenger-sms.php,http://www.phishtank.com/phish_detail.php?phish_id=6383025,2020-02-03T00:07:39+00:00,yes,2020-02-04T10:25:15+00:00,yes,Other
6383011,http://tdsummittob.com/intl/mijn.php,http://www.phishtank.com/phish_detail.php?phish_id=6383011,2020-02-03T00:06:47+00:00,yes,2020-02-07T07:42:28+00:00,yes,Other
6383010,http://tdsummittob.com/intl/log.php,http://www.phishtank.com/phish_detail.php?phish_id=6383010,2020-02-03T00:06:43+00:00,yes,2020-02-07T07:42:23+00:00,yes,Other
6382968,http://utechtextil.com.br/cliente003/cadastramento/index6.php,http://www.phishtank.com/phish_detail.php?phish_id=6382968,2020-02-03T00:04:14+00:00,yes,2020-02-07T06:57:32+00:00,yes,Other
6382965,http://utechtextil.com.br/cliente003/cadastramento/index5.php,http://www.phishtank.com/phish_detail.php?phish_id=6382965,2020-02-03T00:04:06+00:00,yes,2020-02-07T06:57:38+00:00,yes,Other
6382945,http://utechtextil.com.br/cliente003/cadastramento/index4.php,http://www.phishtank.com/phish_detail.php?phish_id=6382945,2020-02-03T00:03:10+00:00,yes,2020-02-07T06:57:07+00:00,yes,Other
6382940,https://paypal0.uber.space/,http://www.phishtank.com/phish_detail.php?phish_id=6382940,2020-02-03T00:02:51+00:00,yes,2020-02-07T07:00:08+00:00,yes,Other
6382917,http://ecopackpackaging.com/com/b9b72b29352f3764ea4dec130772bd9d/,http://www.phishtank.com/phish_detail.php?phish_id=6382917,2020-02-03T00:01:31+00:00,yes,2020-02-07T07:00:33+00:00,yes,Other
6382916,http://ecopackpackaging.com/com/b9b72b29352f3764ea4dec130772bd9d,http://www.phishtank.com/phish_detail.php?phish_id=6382916,2020-02-03T00:01:30+00:00,yes,2020-02-07T07:00:29+00:00,yes,Other
6382616,http://rusnod.ru/internod/,http://www.phishtank.com/phish_detail.php?phish_id=6382616,2020-02-02T18:40:44+00:00,yes,2020-02-02T18:50:29+00:00,yes,"Alliance Bank"
6382596,http://www.cmesincdemo.keriyainc.com/bankofamerica.com.login.update/?x=3D3,http://www.phishtank.com/phish_detail.php?phish_id=6382596,2020-02-02T18:02:17+00:00,yes,2020-02-23T12:36:36+00:00,yes,Other
6382590,http://juliabka.com/wp-content/upgrade/bankofamerica.com.laasdogin.update/?_branch_match_id=752205597453371560,http://www.phishtank.com/phish_detail.php?phish_id=6382590,2020-02-02T18:01:54+00:00,yes,2020-02-26T12:00:55+00:00,yes,Other
6382584,http://cmesincdemo.keriyainc.com/bankofamerica.com.login.update/?x=3D3,http://www.phishtank.com/phish_detail.php?phish_id=6382584,2020-02-02T18:01:34+00:00,yes,2020-02-11T13:34:02+00:00,yes,Other
6382569,http://20.36.27.247/wp-content/bankofamerica.com.login.update/?entity=3D288=,http://www.phishtank.com/phish_detail.php?phish_id=6382569,2020-02-02T18:00:31+00:00,yes,2020-02-14T01:17:13+00:00,yes,Other
6382568,http://20.36.27.247/wp-content/bankofamerica.com.login.update/?entity=3D288,http://www.phishtank.com/phish_detail.php?phish_id=6382568,2020-02-02T18:00:27+00:00,yes,2020-02-14T01:17:13+00:00,yes,Other
6382567,http://20.36.27.247/wp-content/bankofamerica.com.login.update/?entity=3D,http://www.phishtank.com/phish_detail.php?phish_id=6382567,2020-02-02T18:00:23+00:00,yes,2020-02-27T18:14:35+00:00,yes,Other
6382517,http://www.netciti.id/pdf/O/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&amp;fid.13InboxLight.aspxn.1774256418&amp;fid.125289964252813InboxLight99642_Product-userid&amp;userid=,http://www.phishtank.com/phish_detail.php?phish_id=6382517,2020-02-02T17:24:05+00:00,yes,2020-02-07T07:09:04+00:00,yes,Microsoft
6382402,https://datashapers.io/utvcxzm/Docfilewetransf/?email=drew.wallace@dlapiper.com,http://www.phishtank.com/phish_detail.php?phish_id=6382402,2020-02-02T14:03:55+00:00,yes,2020-02-07T07:07:19+00:00,yes,Other
